"CGY24.17"	"CGY29.01"	"CGY24.21"	"CGY20.46"	"CGY24.16"	"CGY20.50"	"CGY24.09"	"CGY28.53"	"CGY28.50"	"CGY28.49"	"CGY28.52"	"CGY20.55"
"YMR271C"	8.99365	8.31197	10.0793	7.9943	8.36567	5.94593	9.44443	8.18575	11.4207	8.16385	6.97454	7.63852
"YMR272C"	70.4802	67.7843	77.663	65.2484	75.3851	63.922	81.7628	79.1058	72.1168	76.8651	70.7995	83.5837
"YMR272W-B"	0	0	0	0	0	0	0	0	0	0	0	0
"YMR273C"	11.4466	11.8839	9.70233	11.1078	10.163	9.11791	10.5959	11.6461	11.3965	9.43267	10.0537	11.7931
"YMR274C"	14.6426	17.9059	17.1107	19.6501	20.0995	14.6649	15.7046	23.2576	20.0887	17.7439	17.5793	19.4858
"YMR275C"	16.6636	16.0359	13.8939	15.2194	13.6476	14.1499	14.9827	14.8068	16.3048	14.6883	17.2566	15.3201
"YMR276W"	161.604	157.182	153.478	154.017	160.942	122.413	150.32	151.518	163.345	128.424	166.228	147.809
"YMR277W"	29.8851	30.0982	31.182	30.7562	32.6882	27.4847	30.4535	33.1531	34.4345	26.9991	29.3354	29.5871
"YMR278W"	13.5072	10.2942	10.8131	10.1296	10.7137	11.4781	12.2259	10.6921	13.0406	9.3054	11.3325	12.0774
"YMR279C"	0.689564	0.337069	0.750335	0.256174	0.723971	0.552415	0.397241	0.43985	0.460346	0.183457	0.245491	0.275673
"YMR280C"	0.463642	0.456996	0.365791	0.53979	0.469541	0.368805	0.488161	0.375367	0.484394	0.493726	0.452394	0.53214
"YMR281W"	24.2934	21.989	22.4727	22.5263	20.6661	21.7874	20.1888	21.1004	23.1741	23.4365	22.9227	22.2411
"YMR282C"	13.3724	13.2542	13.5973	11.7115	14.2991	10.4086	12.8405	10.7369	12.8137	10.5609	12.9794	14.5114
"YMR283C"	7.18261	8.41458	8.86221	8.13991	6.90102	7.25485	8.94098	7.25391	7.45389	5.18183	7.02073	8.46799
"YMR284W"	7.38355	6.95768	8.03513	7.77648	7.70044	5.63109	8.09752	5.5698	7.16775	5.04022	6.74445	7.20704
"YMR285C"	14.7872	16.9589	16.7346	15.2633	16.0909	15.1455	17.2803	16.3661	13.6635	13.3494	14.8215	17.0074
"YMR286W"	136.463	153.925	126.04	126.952	115.441	90.8217	120.054	86.3792	113.508	86.5916	105.547	114.851
"YMR287C"	5.96223	4.87574	4.50337	5.63232	4.75131	5.56285	5.52353	4.36287	5.29101	4.04844	4.71293	4.63497
"YMR288W"	7.52752	6.95376	7.58094	7.31277	6.68441	6.48554	6.87619	6.18107	7.9886	5.20298	6.64853	6.99186
"YMR289W"	21.374	20.6669	21.0547	21.9471	22.2167	21.5293	19.9694	20.7574	23.7626	17.1437	18.1414	23.4194
"YMR290C"	90.7059	93.7424	93.9911	96.2459	94.9153	101.175	90.2027	90.6984	91.6841	82.2141	97.928	94.9603
"YMR291W"	8.8137	5.8485	6.22102	7.36827	6.25492	4.23737	7.02752	7.28727	7.44482	5.80684	5.82773	5.72611
"YMR292W"	168.994	167.436	155.501	165.399	164.406	177.017	157.474	160.803	154.909	190.722	167.632	159.274
"YMR293C"	6.7524	8.05417	6.29613	8.13115	7.92884	7.99556	6.83506	6.78367	6.16684	4.86223	8.01166	7.77013
"YMR294W"	11.9511	11.2483	11.4405	8.70874	8.1662	9.19573	9.71276	7.77262	8.65004	5.23416	7.97369	9.37635
"YMR295C"	179.281	181.022	178.255	180.727	176.689	184.592	170.869	176.909	173.023	183.814	163.173	167.356
"YMR296C"	105.753	110.866	106.633	111.757	115.276	107.425	115.658	115.227	119.886	125.87	110.584	112.486
"YMR297W"	249.156	262.926	253.639	257.49	282.908	213.616	257.858	274.673	246.426	283.426	264.229	254.108
"YMR298W"	175.764	146.956	164.136	157.927	157.654	170.596	148.774	151.753	149.378	161.258	149.109	150.665
"YMR299C"	13.9436	15.9309	17.0925	17.6989	14.9618	13.8965	19.4619	13.1913	15.9612	12.2773	16.2749	17.365
"YMR300C"	49.5699	51.7965	50.7552	50.8697	53.3765	43.4046	47.7538	45.9549	52.1726	47.2061	50.9756	53.349
"YMR301C"	26.2583	22.8284	24.4698	25.4644	28.2665	25.005	24.2888	25.2774	26.939	27.2039	27.9102	24.5569
"YMR302C"	15.9191	15.5279	14.7216	15.2564	16.9682	13.8036	15.3965	14.9741	17.0156	12.4034	15.1391	15.2782
"YMR303C"	8.46301	5.34152	7.13629	6.87954	6.94759	7.73911	6.95595	6.33022	6.82338	6.14384	5.62858	7.76685
"YMR304W"	8.04044	8.83432	8.41263	7.38707	8.53674	8.17366	9.24386	6.96684	9.47107	6.79894	8.94586	9.50547
"YMR305C"	351.519	340.971	329.216	354.12	390.693	325.489	379.693	401.736	341.934	440.901	340.363	354.166
"YMR306W"	1.12357	0.984039	0.679876	0.8418	0.685533	0.742009	0.944063	1.09025	0.789742	1.00853	1.26942	1.13638
"YMR307W"	685.114	657.247	656.134	692.624	731.433	541.107	683.347	693.975	644.17	753.713	627.168	649.168
"YMR308C"	62.0678	61.0079	61.9878	61.2608	58.71	58.118	62.3887	58.5164	72.0386	59.0464	70.4301	68.1801
"YMR309C"	65.2662	62.6129	60.3621	60.7761	60.8428	63.4009	56.5518	53.6166	67.4114	56.2967	67.2558	62.5581
"YMR310C"	43.1618	41.4306	41.5429	38.8795	46.2978	50.3184	41.3111	46.8579	46.7162	42.1442	45.9474	39.9523
"YMR311C"	63.1925	64.1114	73.7638	63.5722	58.5063	68.6701	69.3846	55.055	68.4662	44.9807	50.3225	66.7865
"YMR312W"	54.1591	54.0181	55.3067	54.6548	52.3451	59.6686	53.6028	55.6657	62.0008	76.57	67.796	56.1099
"YMR313C"	17.0297	18.5733	17.408	17.2401	15.9586	15.0097	19.0241	16.9696	15.5801	15.652	19.3059	17.582
"YMR314W"	208.716	210.24	213.72	214.838	207.579	203.377	210.543	215.916	205.698	168.006	191.588	201.851
"YMR315W"	116.89	122.093	116.787	108.319	109.253	106.707	109.293	114.517	117.139	119.052	125.68	128.494
"YMR315W-A"	0	3.19898	0	4.17385	7.39598	0	3.28099	4.16604	0	0	4.1018	0
"YMR316C-A"	0.55321	0.913419	1.07609	0.611374	1.59214	1.05347	2.38784	1.19433	1.27258	0	0	3.97346
"YMR316W"	7.46618	8.0735	7.46851	8.53245	7.89831	7.83279	9.71088	7.388	7.40664	5.7165	7.43744	9.30765
"YMR317W"	0.691589	0.34401	0.361314	0.514334	0.720772	0.567147	0.287953	0.364646	0.967235	0.300012	1.04009	0.338061
"YMR318C"	250.393	245.547	251.949	238.375	255.742	257.151	231.231	235.551	247.472	249.053	274.128	225.901
"YMR319C"	9.69999	8.45781	11.2087	8.49893	6.73837	6.199	12.8397	10.3009	10.331	10.0842	8.68331	12.4407
"YMR321C"	1.68652	0.000433414	1.40281	1.28366	0.000487241	0.000422497	0.000423248	1.65492	0.000520293	1.50561	0.000463167	0.000515415
"YMR322C"	0.0190276	0.00870316	0.020872	0.0221108	0.639686	0.0359179	0.261765	0.190213	0.00648965	0.633818	0.0118889	0.0118299
"YMR323W"	0.105478	0.0951211	0.00726052	0.291815	0.387242	0.0868998	0.259605	0.0130627	0.118395	0.169257	0.29891	0.383125
"YMR325W"	0	0.000283713	0.000860539	0	0	0.000679805	0	0	0	0	0	0
"YNL001W"	26.8389	25.9183	25.1959	27.0688	23.3689	24.7979	23.9789	22.3066	25.7924	18.673	24.4175	26.1065
"YNL002C"	105.97	107.763	109.512	102.308	108.496	101.66	103.321	95.6128	102.944	71.4414	90.049	93.9751
"YNL003C"	33.6595	32.7078	36.2831	31.0432	36.0896	29.4495	36.6452	33.6284	34.0482	33.9581	28.7295	35.4955
"YNL004W"	39.1586	38.4719	38.2319	40.6661	40.7767	38.5642	42.1637	36.6815	41.4557	28.8666	33.2272	37.6494
"YNL005C"	38.5584	35.3647	36.2211	38.4047	40.4913	34.3847	34.2874	33.9919	37.0479	26.8078	32.7588	33.3974
"YNL006W"	36.7015	35.4758	33.9577	38.9527	36.6946	34.0048	38.1052	36.5826	38.7809	29.5348	36.3917	35.3244
"YNL007C"	188.659	169.041	183.164	172.2	183.582	188.389	184.585	177.074	192.021	170.805	163.391	185.984
"YNL008C"	16.8109	17.9308	15.9144	17.6432	17.5605	15.135	17.0107	16.6764	17.4938	17.6554	17.3835	16.9387
"YNL009W"	2.52397	2.43299	3.75732	3.06699	2.96277	2.79165	2.51033	2.67397	2.45107	1.87142	2.44986	3.39319
"YNL010W"	245.933	235.922	244.186	246.48	232.39	221.854	240.841	224.687	237.116	198.857	250.998	234.349
"YNL011C"	9.97118	9.73069	9.92942	11.0284	9.58865	9.71737	9.10908	9.87718	11.2479	7.70839	11.413	8.34383
"YNL012W"	1.69212	1.66183	0.972073	1.94028	1.68734	1.58085	1.58785	1.16354	1.38318	2.00686	1.8075	2.20363
"YNL014W"	2.4172	1.67487	2.18007	1.66167	1.79983	1.43392	2.33321	1.63111	1.51164	1.25691	1.29142	1.92217
"YNL015W"	308.131	329.488	284.306	269.929	231.145	202.404	273.949	223.573	252.517	230.748	182.628	250.033
"YNL016W"	131.162	129.091	117.515	136.364	133.707	137.335	127.355	126.027	139.765	128.438	130.774	140.05
"YNL018C"	0.200011	0.237255	0.326695	0.345204	0.121183	0.240425	0.37048	0.109392	0	0.0876339	0.106821	0.226571
"YNL019C"	0.0675286	1.44335	0.794075	0.0757667	0.26049	1.67376	0.412751	1.00084	0.770794	0.132446	0.0805278	1.24674
"YNL020C"	7.6899	8.68975	6.86691	8.35989	8.70561	8.63597	8.99955	7.94226	8.30832	6.76145	9.59186	8.76559
"YNL021W"	15.0499	14.4499	13.332	11.9179	14.5936	14.3128	12.9723	13.7544	14.6294	12.3791	14.8899	15.4376
"YNL022C"	25.7707	26.1519	22.4575	23.5728	29.0062	25.691	24.1485	21.0935	25.9722	19.1679	22.5917	27.1381
"YNL023C"	14.8796	14.7685	14.2156	15.6764	14.9095	13.6154	14.9264	12.8786	14.8941	12.4265	14.0705	14.1861
"YNL024C"	8.08831	6.25498	7.61443	7.02921	5.68145	8.16734	7.86241	7.3671	10.2702	7.50029	6.58739	4.75677
"YNL024C-A"	272.187	267.508	284.905	303.557	272.254	309.81	295.5	283.127	276.278	294.841	286.248	240.525
"YNL025C"	15.5589	15.7984	14.8256	13.9463	14.5465	13.7242	14.2411	13.9008	16.6146	13.6572	13.4844	18.5241
"YNL026W"	24.0529	24.776	24.3374	23.4692	22.9259	22.1155	24.1507	25.2977	25.0728	24.4176	24.5753	24.4791
"YNL027W"	11.2605	10.0419	11.0998	11.7575	10.3117	11.218	11.6645	10.1692	10.7897	7.18209	9.40362	11.0953
"YNL029C"	14.3854	15.954	16.4839	14.568	15.2127	14.5162	15.1635	13.6401	16.1218	13.4661	13.8972	15.0332
"YNL030W"	1705.06	1776.9	1725.57	1633.14	1463.77	1722.58	1659.87	1453.89	1602.66	1347.66	1476.15	1632.89
"YNL031C"	1515.53	1416.75	1443.93	1461.4	1389.99	1421.17	1377.71	1326.44	1318.15	1198.62	1342.55	1379.94
"YNL032W"	32.3746	30.1402	28.8419	27.1809	31.4156	22.9466	29.4302	27.5862	29.8195	18.0634	25.2765	30.4713
"YNL033W"	2.99242	1.72522	0.794075	3.32809	1.63273	1.14213	2.22739	1.00084	2.59199	3.12024	3.96772	1.24674
"YNL034W"	0.100006	0.0980844	0.326695	0.212202	0.121183	0.048085	0.0184602	0.0546959	0	0.0188049	0	0.0133322
"YNL035C"	29.9414	30.2339	29.4107	28.9667	27.9355	27.3851	26.6514	25.0285	30.058	24.5538	29.7326	27.7758
"YNL036W"	311.048	849.943	297.274	731.022	938.351	1328.92	138.217	276.262	408.356	476.568	1006.15	227.789
"YNL037C"	151.684	165.512	147.719	147.658	168.454	180.964	151.78	165.006	165.646	182.574	184.415	168.766
"YNL038W"	38.6266	33.2679	33.1053	36.6348	30.5793	33.4071	33.717	35.7066	36.8237	28.4992	33.6058	38.9104
"YNL039W"	20.3104	18.9741	21.2948	18.6073	19.8882	18.0391	22.1978	19.1625	22.8294	13.7508	16.9467	18.72
"YNL040W"	20.3855	20.8586	23.453	24.9596	21.3647	19.1856	23.741	21.1384	22.3756	17.6921	18.722	20.4406
"YNL041C"	14.7949	12.7397	13.6425	12.7012	12.9394	11.0957	13.0058	12.4273	14.8191	9.44285	13.0398	13.7055
"YNL042W"	11.303	12.6123	12.3109	14.3214	12.9265	16.124	13.5812	14.4036	14.5307	12.0234	11.5425	12.6681
"YNL042W-B"	2.33583	1.28312	1.5049	0.858451	2.23826	2.96826	0.673821	0.840178	4.40648e-07	0.826503	2.50732	9.74065e-07
"YNL044W"	249.672	250.048	271.82	282.389	303.638	246.292	275.467	272.95	269.914	299.134	262.857	263.118
"YNL045W"	35.342	42.1028	40.3132	38.3449	41.9358	37.4713	38.2049	40.9422	38.9965	44.594	48.6163	41.7973
"YNL046W"	59.615	69.3514	71.498	69.0607	67.8669	62.4042	68.3701	72.7859	65.793	74.7852	53.7596	74.2495
"YNL047C"	12.3693	12.0804	11.6457	11.8275	11.813	13.3227	11.3319	11.6066	12.5118	12.87	12.8172	12.5032
"YNL048W"	31.3157	29.7956	33.8421	26.7754	27.7206	26.5736	31.3105	30.5977	30.6635	26.7092	31.6957	30.44
"YNL049C"	19.2414	17.963	17.1886	19.4949	18.8616	15.8434	18.9204	17.4287	19.1498	16.9506	18.7846	18.2883
"YNL050C"	30.1361	26.6798	25.5015	23.5041	25.0901	25.8775	27.2348	23.8867	21.805	14.2817	22.4066	26.5744
"YNL051W"	13.5617	14.8429	15.1195	13.7638	12.1992	12.4847	13.168	10.9572	15.1547	8.02419	10.1096	12.1231
"YNL052W"	132.736	122.974	121.021	130.521	128.817	134.187	121.968	123.507	138.915	135.93	135.684	129.92
"YNL053W"	19.2122	16.3087	15.1567	17.5415	16.8089	15.7466	18.0977	16.9278	17.502	15.3835	16.3312	16.2589
"YNL054W"	8.76268	8.09114	7.54288	8.15544	7.7497	8.72513	7.25294	6.93657	9.42535	6.53132	7.89223	9.58253
"YNL055C"	381.362	438.676	381.108	442.13	500.828	407.865	418.457	458.799	390.547	507.181	430.094	375.531
"YNL056W"	63.5327	63.754	64.1405	74.0538	69.1058	62.0367	72.0077	63.6443	67.0722	47.6397	58.8354	67.9883
"YNL058C"	37.859	40.8729	39.0218	38.7907	44.8162	46.5	47.7651	56.6331	42.3546	49.7191	43.4924	43.5773
"YNL059C"	24.686	23.2397	24.7183	23.0499	24.2102	22.1436	23.5396	21.6211	24.7467	16.8844	21.5739	25.3693
"YNL061W"	63.4669	63.2832	60.3667	63.968	63.589	60.8438	67.8072	60.497	68.046	55.0195	59.92	65.5051
"YNL062C"	40.4844	36.6706	39.505	41.8763	39.8609	36.3698	43.0651	35.0989	38.3346	31.5709	38.4445	41.8282
"YNL063W"	20.212	20.2335	21.822	18.0425	20.7002	20.1128	21.5495	19.4565	20.9094	14.9399	21.3387	19.0435
"YNL064C"	355.657	350.176	344.231	349.57	356.083	351.58	335.582	340.618	373.301	288.227	328.35	358.626
"YNL065W"	16.6306	14.8191	16.2906	15.0874	13.7303	11.7537	15.9139	16.1812	14.4694	17.3088	14.121	14.2209
"YNL066W"	165.435	145.531	140.784	154.542	173.988	149.133	154.055	164.533	154.943	173.554	147.726	143.431
"YNL067W"	674.641	666.461	771.193	745.548	747.943	682.368	745	726.871	726.787	718.118	750.797	692.78
"YNL067W-B"	0	0	0	0	0	0	0	0	0	0	0	0
"YNL068C"	14.2686	13.6485	11.8312	13.2225	12.9712	14.4604	14.6605	13.3553	14.6715	11.8883	13.4037	14.4716
"YNL069C"	3126.75	3120.25	3279.11	3291.68	3383.07	3130.34	3311.96	3297.84	3139.78	3728.85	3412.53	3154.7
"YNL070W"	550.057	535.241	446.142	511.349	508.395	602.822	493.452	483.669	461.214	633.608	504.015	464.154
"YNL071W"	245.19	243.999	236.647	235.358	269.633	242.468	247.721	241.956	248.546	258.599	251.932	237.171
"YNL072W"	21.3345	16.0626	18.3195	17.4341	18.8067	18.8626	17.837	22.0601	17.1715	16.4214	17.9047	19.0442
"YNL073W"	15.0263	15.866	16.1196	16.57	17.3118	12.4425	15.4348	13.5098	13.8917	13.1464	16.0495	12.8915
"YNL074C"	50.8831	53.7913	52.384	51.9902	53.7134	49.1578	56.4623	55.2235	55.5814	58.9975	56.3596	55.201
"YNL075W"	62.7203	54.6758	62.025	56.9085	54.3003	52.3576	53.3992	49.5383	50.505	37.2668	48.473	55.4441
"YNL076W"	14.1134	13.86	13.3887	14.7924	14.5991	14.9376	13.5167	13.4202	16.6337	10.3126	11.1935	14.6538
"YNL077W"	7.77865	9.52974	9.82414	11.0989	9.82242	10.6496	10.8459	9.40735	9.57666	7.83877	10.0698	9.32904
"YNL078W"	46.2485	46.2125	45.5591	48.0652	50.9287	49.9787	53.4407	48.4419	52.8427	45.9916	46.2435	48.6038
"YNL079C"	467.842	458.792	510.307	487.875	447.342	458.128	492.111	447.173	458.867	343.771	402.522	433.846
"YNL080C"	51.9447	50.5948	53.5397	52.9344	54.7153	49.6058	48.8097	57.3058	53.0782	58.4976	52.0918	49.3448
"YNL081C"	69.7594	85.8984	78.5795	80.4696	64.3076	77.4176	64.1976	60.6003	70.4206	59.7403	64.8491	76.978
"YNL082W"	8.63607	8.32985	6.02436	6.78761	6.9589	7.19826	8.46611	6.62492	7.31459	4.34372	7.08375	8.36195
"YNL083W"	11.878	9.95019	9.30929	8.35198	10.4625	8.36332	10.9759	9.16579	9.2323	7.2996	10.1071	10.9691
"YNL084C"	55.5443	52.5756	57.87	51.7771	48.5059	44.7273	56.0015	47.655	55.5212	34.9974	46.394	56.4371
"YNL085W"	58.9	58.4468	55.9259	60.2822	58.6264	52.6354	58.0281	56.5731	64.3208	53.8777	65.3062	66.3975
"YNL086W"	36.0128	21.8331	26.8113	40.422	26.9903	33.2203	24.7773	27.3345	18.1269	25.6769	18.0862	23.5776
"YNL087W"	34.0997	30.1824	37.9262	33.9827	35.2258	33.829	35.0524	33.5493	36.9242	33.3055	35.3279	40.7953
"YNL088W"	19.3215	18.7711	17.8462	17.9683	16.4153	16.7152	18.3728	14.2273	22.3866	12.5821	17.4915	20.732
"YNL090W"	79.877	80.6418	89.5054	78.1449	74.2202	74.1429	85.6505	84.0885	81.3368	68.1902	75.9247	84.7899
"YNL091W"	24.996	24.0154	22.0711	22.5494	22.5723	21.4242	25.9763	22.2391	25.6239	19.1008	21.1984	23.5206
"YNL092W"	3.48083	3.04867	3.56935	4.77829	2.19465	2.79858	3.07609	2.82952	3.70604	2.58331	2.16059	3.10582
"YNL093W"	0.682192	0.284139	0.338888	0.378924	0.65835	1.14206	0.294002	0.927724	0	0.543429	0.363684	0.612794
"YNL094W"	28.4857	27.5635	25.5214	28.542	27.7642	25.1749	25.2061	27.0324	29.8429	25.8028	31.4887	24.0545
"YNL095C"	12.5232	11.6929	11.8279	14.5431	13.7051	13.0936	11.48	10.7941	13.9515	13.4304	14.5428	11.892
"YNL096C"	940.9	867.086	896.849	944.749	941.15	995.948	929.404	934.167	936.588	783.463	861.143	881.079
"YNL097C"	18.0081	17.5212	21.7746	17.0997	17.2258	17.766	22.1317	14.4336	18.8662	13.848	15.4189	22.4392
"YNL097C-B"	37.2783	30.6896	53.4903	40.2108	29.626	61.6596	53.1478	23.3248	79.36	55.5286	26.3654	55.0841
"YNL098C"	154.71	160.68	148.916	143.838	150.474	110.81	143.582	141.704	144.937	107.998	135.689	144.48
"YNL099C"	61.8894	58.7678	64.796	61.4437	61.9858	65.1256	60.1142	68.2164	58.7252	50.9046	64.1987	60.8914
"YNL100W"	24.8135	26.7054	27.3399	25.8295	30.3256	29.9128	32.36	24.1047	25.3526	22.1894	25.9581	29.5345
"YNL101W"	27.8326	26.8182	25.5295	26.3643	26.415	22.0949	27.3498	26.3825	28.2687	25.8899	27.2931	28.0594
"YNL102W"	12.7188	11.0097	10.5038	9.91393	9.31061	9.97589	11.0683	8.37635	11.8093	8.14328	9.26463	13.0914
"YNL103W"	22.6055	21.9063	21.8709	20.575	23.0994	21.6564	22.1134	23.2024	23.9588	19.0189	23.5215	23.3273
"YNL104C"	123.745	127.666	122.554	126.607	139.781	124.463	133.239	145.302	132.403	140.694	139.301	136.167
"YNL106C"	6.10969	5.6664	6.28061	6.59598	5.61781	6.59348	6.96658	5.07211	6.6811	5.16776	6.71304	7.62623
"YNL107W"	22.6995	18.9146	20.1126	20.2863	19.2115	19.2019	20.5601	17.8997	22.9768	12.7549	18.9426	19.3078
"YNL108C"	50.4878	47.8058	48.9213	49.4747	44.0023	48.1296	47.267	50.9015	47.9411	43.677	51.076	45.3328
"YNL110C"	98.7473	112.661	126.744	102.688	102.373	113.553	114.073	87.5772	105.645	62.8566	96.1944	97.23
"YNL111C"	225.704	150.314	222.187	243.188	208.6	179.104	168.862	155.949	249.244	159.87	242.944	187.564
"YNL112W"	159.49	140.121	147.094	148.214	152.701	141.541	141.057	136.173	149.139	130.589	143.487	140.978
"YNL113W"	181.204	188.443	198.283	188.181	159.598	224.353	186.117	180.662	201.76	141.061	156.003	190.532
"YNL115C"	15.0807	16.0924	16.3033	15.126	14.8501	12.7308	14.342	13.7054	16.0138	14.7936	16.2607	15.1404
"YNL116W"	22.0257	23.0558	19.9006	18.1602	20.4186	21.4587	22.8999	20.036	22.1333	23.3116	20.017	21.7624
"YNL117W"	0.279217	0.280795	0.280498	0.497926	0.811849	0.429502	0.675597	0.610686	0.319545	0.297149	0.298219	0.133953
"YNL118C"	27.2564	26.239	29.1022	28.4358	26.2952	26.6432	27.1145	21.5909	29.625	22.4523	26.4285	28.8001
"YNL119W"	19.9907	18.026	20.1309	19.7927	17.5185	19.5183	17.5467	16.7032	17.4141	14.4295	19.1048	18.3238
"YNL121C"	67.0492	61.4849	58.88	61.5962	60.6758	57.9023	57.8632	57.1897	64.368	48.261	55.6864	59.0242
"YNL122C"	48.9712	38.9445	39.7358	39.9885	29.0012	35.7022	32.3582	34.5903	33.6266	36.4043	27.3909	27.3866
"YNL123W"	33.1431	29.7462	28.625	32.4914	29.2627	28.8897	29.5513	29.2111	31.813	30.9829	31.7871	33.6028
"YNL124W"	22.2063	23.573	23.9562	25.6688	26.8327	27.1676	24.2029	24.345	26.1447	23.9686	19.4213	23.034
"YNL125C"	13.5593	11.8231	12.9564	12.6565	13.4528	11.8722	13.8228	13.8989	13.9704	13.4259	12.3672	15.0219
"YNL126W"	11.4636	10.9747	9.52187	9.6473	9.89141	9.9822	9.54621	9.04538	10.3014	7.97393	10.482	10.9262
"YNL127W"	8.4529	8.62628	7.54576	7.80498	7.86993	6.97332	8.40645	6.47462	9.7436	6.39537	8.40318	8.69254
"YNL128W"	1.54644	1.47972	2.21548	2.13287	1.49778	2.26374	2.16272	2.09209	1.9385	1.80193	1.41533	1.85433
"YNL129W"	31.8971	31.0276	32.8043	36.2956	30.362	27.7735	35.3607	25.4684	32.1711	17.7512	24.1355	31.6598
"YNL130C"	147.261	136.928	135.958	142.467	136.098	130.062	136.739	144.777	145.849	153.393	143.629	140.792
"YNL130C-A"	0	1.839	2.13402	7.26976	6.39589	2.12548	0	0	0	2.36366	0	2.65718
"YNL131W"	324.027	324.164	310.867	313.008	277.593	317.387	308.528	287.943	277.671	293.758	312.293	306.7
"YNL132W"	39.8487	37.5237	36.673	38.4411	36.9386	38.2779	38.6599	33.8422	42.1669	35.5691	39.4642	39.5808
"YNL133C"	14.3581	15.3034	16.5432	14.8629	16.3625	13.2431	16.2778	15.0575	17.2675	9.39578	14.7923	12.8905
"YNL134C"	185.152	173.114	181.861	168.08	159.853	116.334	158.754	151.998	140.484	163.696	139.11	130.138
"YNL135C"	1416.84	1443.94	1360.03	1398.77	1386	1556.39	1372.37	1491.53	1434.16	1730.35	1623.62	1363.2
"YNL136W"	20.0679	20.2739	23.9036	20.3371	19.8005	17.9722	21.6345	18.464	19.5144	12.601	18.0437	20.987
"YNL137C"	28.9229	30.2975	30.0046	27.8299	29.6524	27.7956	27.1128	26.1702	30.5097	22.9268	28.7448	29.5639
"YNL138W"	123.096	123.174	112.922	110.209	117.74	98.7572	118.433	112.398	111.482	105.739	114.717	117.11
"YNL138W-A"	58.3957	73.7795	54.9289	53.2239	60.4331	60.1073	60.6439	68.0544	57.5284	35.5396	54.3252	70.7506
"YNL139C"	8.46577	8.35897	7.40914	7.70392	7.73771	6.85056	8.27921	6.9053	9.2973	6.13947	8.39584	7.76947
"YNL140C"	27.3614	14.2356	13.7607	18.1435	18.9476	21.7237	21.1301	19.8966	24.561	17.635	23.9687	21.0468
"YNL141W"	129.956	119.649	139.723	123.991	126.872	135.381	115.586	130.881	131.651	128.428	135.236	135.58
"YNL142W"	8.03834	10.0483	10.6545	8.32755	9.8575	10.5021	9.87516	11.1906	9.48709	11.8947	10.8647	10.4685
"YNL143C"	13.0561	12.6554	54.7977	14.8662	16.1296	18.105	11.2441	27.4181	17.1106	11.8661	11.5449	14.2853
"YNL144C"	2.03128	2.11256	2.00276	2.80859	2.44262	2.26685	2.14225	1.4671	2.27802	1.98932	2.51725	1.9981
"YNL145W"	8239.42	7945.77	6919.45	6868.75	7096.72	7554.6	8656.41	8384.82	8299.36	10139.6	7815.64	9212.27
"YNL146C-A"	22.3492	33.5432	30.1987	24.4589	21.3246	20.0475	31.9203	22.6594	24.4208	19.5454	22.5458	34.4724
"YNL146W"	6.99096	3.84655	9.05903	6.43823	4.47024	6.65656	7.54736	9.43325	11.398	9.27403	9.36611	10.4623
"YNL147W"	129.064	119.48	128.137	126.546	119.081	133.23	121.541	112.171	109.812	91.2535	105.162	119.953
"YNL148C"	22.008	22.9502	20.5211	20.8605	19.0802	21.0792	20.3189	19.5174	26.3263	18.4394	18.0569	18.4233
"YNL149C"	264.067	272.881	313.288	306.93	278.039	291.191	257.372	264.58	301.1	219.902	274.574	275.323
"YNL151C"	63.3219	64.4123	68.4976	67.3697	62.828	65.1715	67.0875	52.1194	67.9021	47.9528	56.8418	63.3336
"YNL152W"	17.8262	17.3635	17.2353	15.1987	18.4075	20.5297	20.3693	19.7322	20.1321	16.1105	17.5165	17.5908
"YNL153C"	159.045	170.043	154.24	155.138	146.642	153.504	160.736	135.556	160.731	112.154	133.86	154.615
"YNL154C"	65.0446	57.266	59.3507	66.2947	64.2489	58.4388	65.1332	64.3004	67.0344	53.335	63.4688	61.5376
"YNL155W"	60.6956	63.3912	68.9777	60.1001	62.7482	54.3633	65.7284	54.1541	65.6722	46.4108	56.5551	63.3696
"YNL156C"	55.9064	65.7898	61.5743	58.1162	60.7228	52.0678	56.4672	55.59	59.7922	56.0183	58.1847	60.8106
"YNL157W"	95.2181	102.294	94.4598	96.9991	100.1	91.2979	101.348	95.3981	93.0327	85.9202	91.8905	95.1315
"YNL158W"	33.3157	34.2777	35.1689	36.3286	37.8262	38.4299	34.8163	38.9897	32.057	29.0941	29.4202	34.4621
"YNL159C"	24.5498	25.2048	23.0747	24.7798	24.546	22.2729	24.6963	27.0301	24.2649	22.0236	22.4882	22.1011
"YNL160W"	85.7454	99.7114	83.5765	89.1124	91.5812	42.5404	73.0625	95.0368	72.7796	89.4019	54.5958	64.0059
"YNL161W"	19.8475	18.3787	16.4953	18.3693	18.2472	17.682	18.1185	16.942	19.3511	14.6207	16.1997	17.8569
"YNL162W"	3113.52	3205.37	3034.28	3129.58	2774.68	3128.84	3156.87	2827.51	2979.24	2631.78	2942.5	3081.62
"YNL162W-A"	42.1995	36.4784	38.5281	41.7101	37.3088	42.2468	45.743	30.7006	50.1212	32.511	38.4681	35.2602
"YNL163C"	18.0987	16.3633	16.8806	17.6327	17.4588	15.5714	16.8809	15.1165	18.9918	13.6046	16.6089	18.5225
